;C_ID;geo;trends;ID;date;GT_DK_0;GT_DK_1;GT_DK_2;GT_DK_3;GT_DK_4;GT_DK_5;GT_DK_6;GT_DK_7;GT_DK_8;GT_DK_9;GT_DK_10;GT_DK_11;GT_DK_12;GT_DK_13;GT_DK_14;GT_DK_15;GT_DK_16;GT_DK_17;GT_DK_18;GT_DK_19;GT_DK_20;GT_DK_21;GT_NO_0;GT_NO_1;GT_NO_2;GT_NO_6;GT_NO_7;GT_NO_8;GT_NO_10;GT_NO_11;GT_SE_0;GT_SE_1;GT_SE_2;GT_SE_5;GT_SE_6;GT_SE_7;GT_SE_8;GT_SE_9;GT_SE_10;GT_SE_11
2356;SE;SE-O;SE-O;Västra Götalands;2017Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.33333333333333;52.333333333333336;71.33333333333333;22.666666666666668;26.0;26.666666666666668;65.33333333333333;73.66666666666667;66.66666666666667;41.666666666666664
2357;SE;SE-O;SE-O;Västra Götalands;2017Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;66.0;44.666666666666664;59.0;21.333333333333332;22.0;24.0;60.0;66.66666666666667;71.0;34.666666666666664
2358;SE;SE-O;SE-O;Västra Götalands;2017Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;46.666666666666664;77.0;20.333333333333332;28.333333333333332;24.0;61.666666666666664;67.33333333333333;58.666666666666664;35.333333333333336
2359;SE;SE-O;SE-O;Västra Götalands;2017Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;73.0;52.333333333333336;75.33333333333333;25.333333333333332;24.333333333333332;24.666666666666668;68.0;74.66666666666667;68.33333333333333;34.0
2360;SE;SE-O;SE-O;Västra Götalands;2018Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;85.66666666666667;57.0;85.33333333333333;25.333333333333332;27.666666666666668;28.333333333333332;77.0;78.66666666666667;79.0;39.666666666666664
2361;SE;SE-O;SE-O;Västra Götalands;2018Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.66666666666667;52.333333333333336;75.66666666666667;26.0;22.0;25.333333333333332;73.33333333333333;79.0;69.0;39.0
2362;SE;SE-O;SE-O;Västra Götalands;2018Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;76.66666666666667;48.333333333333336;77.0;23.666666666666668;18.0;20.666666666666668;75.0;86.66666666666667;56.0;37.0
2363;SE;SE-O;SE-O;Västra Götalands;2018Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;81.33333333333333;45.333333333333336;84.0;26.666666666666668;23.666666666666668;23.666666666666668;81.33333333333333;77.33333333333333;62.666666666666664;27.666666666666668
2364;SE;SE-O;SE-O;Västra Götalands;2019Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95.0;57.333333333333336;93.66666666666667;25.666666666666668;30.0;29.0;94.0;92.66666666666667;78.66666666666667;35.0
2365;SE;SE-O;SE-O;Västra Götalands;2019Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;78.33333333333333;48.666666666666664;78.0;27.666666666666668;19.666666666666668;25.0;76.33333333333333;82.0;67.66666666666667;31.0
2366;SE;SE-O;SE-O;Västra Götalands;2019Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;82.0;50.0;80.66666666666667;23.333333333333332;24.666666666666668;25.0;81.66666666666667;81.0;59.333333333333336;31.666666666666668
2367;SE;SE-O;SE-O;Västra Götalands;2019Q4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;69.0;100.0;32.0;25.0;34.0;86.0;76.0;61.0;49.0
2368;SE;SE-S;SE-S;Värmland;2004Q1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;42.666666666666664;42.0;0.0;0.0;43.333333333333336;15.333333333333334;28.333333333333332;0.0;29.0
2369;SE;SE-S;SE-S;Värmland;2004Q2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.666666666666664;38.0;67.33333333333333;0.0;0.0;63.333333333333336;33.333333333333336;28.333333333333332;51.333333333333336;0.0
2370;SE;SE-S;SE-S;Värmland;2004Q3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;52.0;31.333333333333332;25.666666666666668;0.0;0.0;62.333333333333336;32.666666666666664;30.666666666666668;53.333333333333336;31.333333333333332
