date,target_actual,ID,jobs,sector_information_technology,sector_engineering_technology,sector_management_staff,sector_trade_service,sector_industry_craft,sector_sales_communication,sector_teaching,sector_office_finance,sector_social_health,sector_other,population,high_edu_share,labour_force_share,urban_share,country,GT_DK_0,GT_DK_1,GT_DK_2,GT_DK_3,GT_DK_4,GT_DK_5,GT_DK_6,GT_DK_7,GT_DK_8,GT_DK_9,GT_DK_10,GT_DK_11,GT_DK_12,GT_DK_13,GT_DK_14,GT_DK_15,GT_DK_16,GT_DK_17,GT_DK_18,GT_DK_19,GT_DK_20,GT_DK_21,GT_NO_0,GT_NO_1,GT_NO_2,GT_NO_6,GT_NO_7,GT_NO_8,GT_NO_10,GT_NO_11,GT_SE_0,GT_SE_1,GT_SE_2,GT_SE_5,GT_SE_6,GT_SE_7,GT_SE_8,GT_SE_9,GT_SE_10,GT_SE_11
2018-07-01,4.12,Norrbotten,3.2937595129375956,0.2541856925418569,0.19406392694063926,0.1278538812785388,0.4840182648401826,0.5707762557077625,0.5509893455098934,0.3219178082191781,0.3706240487062405,0.5433789954337899,0.2929984779299848,251295.0,22.469607433494502,72.4,82.6394589421502,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.26,53.93,77.82,8.24,12.61,24.91,29.43,50.17,17.32,40.19
2018-10-01,4.63,Norrbotten,3.6996830427892236,0.32725832012678285,0.21077654516640254,0.1537242472266244,0.5047543581616482,0.4857369255150555,0.5443740095087163,0.4968304278922345,0.3969889064976228,0.7448494453248812,0.32725832012678285,251295.0,22.469607433494502,71.2,82.6394589421502,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.54,55.71,84.3,13.62,12.16,26.28,36.17,53.9,26.38,34.93
2019-01-01,4.9,Norrbotten,3.7022332506203472,0.20678246484698098,0.21836228287841192,0.11331679073614558,0.7890818858560794,0.3937138130686518,0.500413564929694,0.4483043837882548,0.39784946236559143,0.8933002481389578,0.2630272952853598,251295.0,22.469607433494502,67.9,82.6394589421502,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.59,66.79,96.25,11.47,19.82,30.72,41.13,68.14,28.35,34.93
2019-04-01,5.53,Norrbotten,3.6331615120274914,0.19415807560137457,0.22164948453608246,0.14604810996563575,0.6151202749140893,0.42697594501718217,0.37285223367697595,0.6761168384879725,0.3702749140893471,0.8608247422680413,0.23024054982817868,250497.0,22.469607433494502,67.2,82.6394589421502,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.29,52.5,67.58,6.45,13.96,33.11,34.75,64.75,25.2,31.1
2019-07-01,4.66,Norrbotten,1.7877786952931463,0.08587943848059455,0.10900082576383154,0.08175061932287365,0.41123038810900087,0.19240297274979357,0.2485549132947977,0.23534269199009086,0.20396366639141203,0.3914120561519406,0.10734929810074319,250497.0,22.68809606502273,70.0,82.6394589421502,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.16,60.36,85.32,10.75,21.17,31.4,34.75,60.68,22.44,34.45
2007-01-01,7.89,Skåne,1.8650542118432027,0.17397831526271892,0.14762301918265222,0.1537948290241868,0.3004170141784821,0.260884070058382,0.35813177648040034,0.17080900750625522,0.3055879899916597,0.3748123436196831,0.06622185154295246,1169464.0,21.959461770520512,70.5,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,40.0,22.18,18.28,18.92,47.44,43.97,16.61,100.0,51.67
2007-04-01,8.12,Skåne,1.9859154929577465,0.15824357912178955,0.13603976801988402,0.15658657829328915,0.3126760563380282,0.2831814415907208,0.32510356255178124,0.37812758906379457,0.30057995028997514,0.26130903065451533,0.06512013256006628,1184500.0,21.959461770520512,71.0,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.52,36.79,19.8,29.39,26.58,50.51,29.43,13.22,97.64,50.24
2007-07-01,6.13,Skåne,1.5862842493190195,0.1485338887998718,0.11440474282967472,0.1297868931261016,0.2699887838487422,0.23281525396571062,0.306521390802756,0.17977888158948885,0.2438711744912674,0.20461464508892807,0.05848421727287294,1184500.0,22.359898691430978,73.0,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.52,38.57,22.53,10.04,42.79,43.69,30.14,18.64,61.81,37.32
2007-10-01,6.01,Skåne,1.89824,0.20176,0.15856,0.15888,0.26768000000000003,0.22688,0.38351999999999997,0.24416,0.30816,0.23984000000000003,0.07696,1184500.0,22.359898691430978,72.3,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.58,36.43,26.96,17.2,30.18,46.08,28.72,13.56,57.87,39.23
2008-01-01,7.64,Skåne,2.4310625814863105,0.2245762711864407,0.16395045632333768,0.166232073011734,0.41867666232073014,0.313722294654498,0.36929595827900913,0.24983702737940025,0.3482724902216428,0.4545306388526727,0.1735658409387223,1184500.0,22.359898691430978,70.7,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.02,41.07,23.55,19.71,44.14,50.51,34.75,15.59,83.46,45.93
2008-04-01,9.13,Skåne,1.8209242618741979,0.1968870346598203,0.09916559691912707,0.14377406931964057,0.2328305519897304,0.20458921694480103,0.26957637997432604,0.3462772785622593,0.23828626444159176,0.2557766367137356,0.14537869062901154,1199357.0,22.359898691430978,72.0,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96,41.43,24.57,23.66,28.38,49.15,34.4,14.92,77.95,41.63
2008-07-01,6.55,Skåne,1.3653402980488556,0.126593946842833,0.0809648179443847,0.12044860961745275,0.20525426332770014,0.1442617913658012,0.24919342448916884,0.1669995390997081,0.21600860347211556,0.19987709325549238,0.09525272699339377,1199357.0,22.92703506962481,75.0,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,45.0,26.96,24.73,26.13,50.85,39.72,16.27,62.2,27.75
2008-10-01,7.09,Skåne,1.2175738724727838,0.12395023328149302,0.08055987558320372,0.10186625194401244,0.13157076205287713,0.09673405909797823,0.22317262830482115,0.21944012441679628,0.19035769828926905,0.20528771384136857,0.08413685847589425,1199357.0,22.92703506962481,73.3,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.02,51.07,28.33,27.6,41.44,49.15,48.94,20.34,73.23,39.71
2009-01-01,9.23,Skåne,1.2357324032974,0.09258084971464806,0.05516804058338617,0.0900443880786303,0.172003804692454,0.08639822447685477,0.2331959416613823,0.1571020925808497,0.18579581483830054,0.3038998097653772,0.12920101458465438,1199357.0,22.92703506962481,71.8,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.98,72.14,33.45,31.54,49.55,68.94,64.89,23.05,72.44,47.37
2009-04-01,9.29,Skåne,1.1093774876612004,0.05906702754338481,0.04680783314758796,0.06352491641458366,0.15841426524438784,0.07737621397866581,0.208883935679032,0.23626811017353924,0.13755771373985035,0.1899379079764369,0.09886960675051742,1214758.0,22.92703506962481,71.9,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.05,63.93,30.72,32.97,36.04,69.28,63.83,24.41,70.47,42.58
2009-07-01,7.65,Skåne,0.8668427594779368,0.0461466749533872,0.03185208203853326,0.05842137973896831,0.1463642013673089,0.0708514605344935,0.18971410814170295,0.12834058421379743,0.11684275947793663,0.16236793039154757,0.06417029210689872,1214758.0,23.44672766098268,73.3,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.58,65.71,37.88,28.32,30.18,77.82,60.28,22.71,55.91,40.19
2009-10-01,8.24,Skåne,1.0322076297686054,0.060506566604127586,0.04784240150093809,0.09255784865540963,0.11069418386491557,0.07191994996873045,0.24327704815509696,0.19183864915572232,0.15228267667292059,0.19715447154471546,0.06660412757973734,1214758.0,23.44672766098268,72.1,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.39,63.57,31.4,27.6,38.29,79.18,62.06,26.1,47.24,44.02
2010-01-01,8.82,Skåne,1.3271428571428572,0.08507936507936509,0.07412698412698412,0.11793650793650794,0.18015873015873016,0.10825396825396826,0.3053968253968254,0.15507936507936507,0.18555555555555556,0.2811111111111111,0.14507936507936509,1214758.0,23.44672766098268,71.1,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,76.07,37.88,40.86,25.23,94.88,65.6,29.83,53.54,44.98
2010-04-01,9.26,Skåne,1.5170302935175013,0.0924501648092921,0.08931094019777115,0.10971590017265737,0.167791555485795,0.12274368231046931,0.2509810076911003,0.37152723277350497,0.2095432428190237,0.2607126039868153,0.15837388165123215,1231062.0,23.44672766098268,71.8,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,72.86,29.35,26.52,25.68,100.0,56.03,33.22,65.75,33.01
2010-07-01,8.33,Skåne,1.1758343634116195,0.08498145859085292,0.07540173053152041,0.10151421508034612,0.15451174289245984,0.10908529048207664,0.2305315203955501,0.19746600741656367,0.16022867737948088,0.20040173053152044,0.0862175525339926,1231062.0,23.97832115685481,72.9,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.05,59.29,32.08,25.81,34.68,59.04,50.35,24.41,61.02,53.11
2010-10-01,8.09,Skåne,1.4062831992715132,0.12627105782364545,0.09561390195780846,0.13006526028228868,0.14099256336318106,0.10988010320230689,0.26088936105630595,0.2533009561390196,0.22658977083017148,0.24783730459857337,0.11367430566095006,1231062.0,23.97832115685481,73.6,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,63.57,28.33,19.71,35.59,50.85,45.04,22.71,46.85,49.28
2011-01-01,9.12,Skåne,0.2165525824517735,0.156502800248911,0.11652146857498444,0.16568139390168013,0.22884256378344742,0.18030491599253265,0.38892345986309895,0.22059738643434973,0.37538892345986313,0.4264156813939017,0.22915370255133788,1231062.0,23.97832115685481,71.7,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.7,76.79,35.49,22.58,64.41,55.63,53.19,29.83,48.03,55.98
2011-04-01,9.85,Skåne,2.0419106317411404,0.17087827426810479,0.12311248073959939,0.15577812018489984,0.22265023112480736,0.17149460708782743,0.35208012326656396,0.39152542372881355,0.36240369799691835,0.3120184899845917,0.18274268104776578,1243329.0,23.97832115685481,72.5,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.96,61.79,31.4,26.52,55.86,50.51,48.23,27.12,61.81,55.02
2011-07-01,8.79,Skåne,1.6070133010882708,0.1301390568319226,0.10353688029020557,0.13301088270858524,0.19936517533252718,0.14978839177750908,0.33978234582829503,0.24727932285368803,0.25498790810157196,0.21251511487303507,0.12031438935912939,1243329.0,24.53727050523232,73.9,87.7212124528844,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.42,57.5,34.13,29.39,43.69,50.51,48.23,27.8,61.42,42.58
2011-10-01,8.7,Skåne,1.7743261763362266,0.18806151971981117,0.13217603167351913,0.10811633927211818,0.17983858687376275,0.13796253997259023,0.34597228567077815,0.3098827470686767,0.25734734277447846,0.24135830668493985,0.12227805695142378,1243329.0,24.53727050523232,73.0,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.45,61.07,30.03,24.73,50.0,49.83,52.13,33.56,70.87,47.37
2012-01-01,9.43,Skåne,1.8309509011808576,0.16314481044126788,0.12756370416407709,0.09353635798632691,0.22871348663766317,0.16065879428216284,0.34819763828464884,0.22296457426973273,0.2655376009944065,0.3483530142945929,0.13082660037290242,1243329.0,24.53727050523232,71.5,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.14,74.29,33.45,33.69,100.0,60.41,54.96,29.49,86.22,48.33
2012-04-01,9.61,Skåne,1.8548866301798281,0.16012509773260358,0.10961688819390149,0.0764659890539484,0.2261141516810008,0.14683346364347147,0.31508991399530883,0.419859265050821,0.2095387021110242,0.29992181391712275,0.12165754495699767,1252933.0,24.53727050523232,71.3,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.83,66.07,31.4,26.88,58.11,51.19,52.84,29.15,80.71,45.45
2012-07-01,9.38,Skåne,1.3943811693242218,0.10964312832194381,0.07987851176917236,0.06985573272589218,0.2106302201974184,0.11146545178435839,0.2630220197418375,0.23447228549734245,0.1634016704631739,0.22156416097190587,0.10964312832194381,1252933.0,25.138534941613003,73.1,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.33,66.07,37.88,26.16,63.06,46.08,52.48,34.92,67.32,42.58
2012-10-01,9.21,Skåne,1.4311485267588697,0.13108839446782924,0.08117859290438967,0.06494287432351174,0.1724293445580277,0.09981960312687917,0.2740529164161155,0.27585688514732415,0.1745339747444378,0.24248346361996398,0.1050811785929044,1252933.0,25.138534941613003,73.60000000000002,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.55,71.07,35.15,31.9,79.28,49.49,56.74,34.24,71.65,51.2
2013-01-01,10.65,Skåne,1.5399274047186935,0.14110707803992742,0.08484573502722324,0.05474894131881428,0.23366606170598914,0.11116152450090747,0.30172413793103453,0.1944948578342408,0.1755898366606171,0.3165456745311555,0.13157894736842107,1252933.0,25.138534941613003,73.1,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.14,79.64,40.27,34.77,70.27,57.34,59.22,35.93,76.38,46.89
2013-04-01,10.03,Skåne,1.7566957568462236,0.17333734577189291,0.07252482696358713,0.06891363226000603,0.23608185374661456,0.11811616009629855,0.34005416792055376,0.3958772193800783,0.1825157989768282,0.26527234426722845,0.13256093891062296,1263088.0,25.138534941613003,73.8,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.95,68.93,39.59,37.99,60.81,52.9,52.84,36.27,92.52,44.5
2013-07-01,9.46,Skåne,0.13558074488443983,0.13131164433976147,0.05593993817164727,0.05520388635359928,0.19667304578242306,0.09009274252907402,0.275430590313558,0.21934344177830115,0.1616369792433387,0.21728249668776675,0.10746356543500661,1263088.0,25.581273830485287,74.9,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01,80.36,41.98,36.92,71.17,57.68,58.51,42.71,74.41,41.63
2013-10-01,9.43,Skåne,1.3984016575403289,0.12357555128015393,0.07192541068521534,0.06023383158206306,0.13748705046618323,0.08864880864288888,0.24596714518277346,0.2655024419120912,0.19461299393221848,0.25617877756400775,0.1206156578363179,1263088.0,25.581273830485287,74.4,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.3,77.14,38.91,30.82,62.16,57.34,57.8,46.1,81.89,41.15
2014-01-01,10.31,Skåne,1.7123867069486405,0.14305135951661632,0.08368580060422962,0.06993957703927493,0.220392749244713,0.10694864048338369,0.3410876132930514,0.21117824773413899,0.2134441087613293,0.3904833836858006,0.15090634441087614,1263088.0,25.581273830485287,72.8,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.07,93.21,49.83,34.41,79.73,76.11,60.64,42.37,85.43,50.24
2014-04-01,11.4,Skåne,2.035525321239607,0.14981103552532124,0.09312169312169313,0.0799697656840514,0.24383975812547243,0.12698412698412698,0.3492063492063492,0.5109599395313681,0.2110355253212396,0.3862433862433862,0.1345427059712774,1274069.0,25.581273830485287,73.0,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.33,78.21,44.03,28.67,59.91,61.43,51.77,43.73,77.56,52.63
2014-07-01,9.31,Skåne,1.6794815785641477,0.12290665501674677,0.0704820154361439,0.059705839522353296,0.22018348623853212,0.11475171108198633,0.38735983690112136,0.26896752584825984,0.1923693024610456,0.3283821173729431,0.11984855104121162,1274069.0,26.00047564142916,75.60000000000002,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.11,78.93,44.03,30.47,88.29,57.34,52.48,41.69,73.62,59.33
2014-10-01,9.27,Skåne,1.9376824284880327,0.1563047285464098,0.09369527145359022,0.07194979568009342,0.20446584938704032,0.12142440163455928,0.40207238762405145,0.31917688266199656,0.26079976649153536,0.395942790426153,0.17600700525394047,1274069.0,26.00047564142916,74.7,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.01,78.57,45.39,30.11,50.9,49.49,53.19,38.31,67.32,71.29
2015-01-01,10.33,Skåne,2.3503529058417176,0.1770536116534014,0.11743505030785402,0.0881513740801922,0.3010962606998047,0.18291034689893376,0.4577263853431445,0.3039495419732692,0.2823246733743805,0.5529358762576962,0.20453521549782244,1274069.0,26.00047564142916,72.7,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.01,96.43,51.54,31.54,95.5,62.46,63.48,48.47,87.01,75.6
2015-04-01,10.71,Skåne,2.553653136531365,0.16767527675276753,0.11365313653136531,0.09608856088560885,0.2299630996309963,0.19970479704797048,0.4575645756457565,0.5681180811808119,0.27143911439114393,0.44678966789667895,0.2500369003690037,1288908.0,26.00047564142916,74.0,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.26,67.5,40.61,23.3,42.34,49.83,46.1,38.31,74.02,63.16
2015-07-01,8.24,Skåne,1.3711295871559634,0.11668577981651376,0.05690940366972477,0.06034977064220184,0.1145355504587156,0.09776376146788991,0.2862672018348624,0.21831995412844038,0.17545871559633028,0.20914564220183485,0.1731651376146789,1288908.0,26.40917738116297,75.9,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.26,72.5,50.51,25.45,93.24,52.56,59.57,47.12,78.35,66.03
2015-10-01,8.4,Skåne,1.5438166618622078,0.19155376189103485,0.08201210723551455,0.07235514557509368,0.10853271836264052,0.11400980109541653,0.28221389449409046,0.24963966560968576,0.23392908619198613,0.20294032862496394,0.1816085327183626,1288908.0,26.40917738116297,74.7,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.23,71.43,54.95,34.41,55.41,41.98,57.09,57.29,80.31,56.94
2016-01-01,9.49,Skåne,1.6496758986446671,0.19519740718915735,0.0807307012374779,0.06717737183264585,0.13096641131408368,0.15173836181496758,0.32645845609899826,0.24248674130819092,0.24322333529758397,0.26812021213906895,0.14186800235710076,1288908.0,26.40917738116297,73.2,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.6,65.36,62.8,29.03,50.0,35.15,63.48,62.03,77.56,67.46
2016-04-01,9.17,Skåne,2.2018036664695444,0.2062389118864577,0.0972797161442933,0.07850384387936131,0.17947959787108217,0.24112950916617382,0.38571850975753985,0.4448551153163807,0.31342400946185683,0.3582199881726788,0.1426670609107037,1303627.0,26.40917738116297,73.1,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.6,57.14,61.77,32.97,36.94,30.72,57.45,59.66,83.46,54.07
2016-07-01,7.3,Skåne,1.817985921562994,0.17569314753627355,0.08375233443470767,0.06306565148685535,0.18416894124407415,0.19738543312742426,0.3358712828616579,0.26318057750323237,0.25901450940956766,0.3311305846861084,0.11995402959344924,1303627.0,26.741007972372465,74.8,88.58403527947952,SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.95,53.57,54.27,27.96,50.0,29.35,56.38,56.95,66.14,49.28
